paths,true_labels,labels
data/raw/img_4484.jpg,3,
data/raw/img_4739.jpg,1,
data/raw/img_436.jpg,4,4.0
data/raw/img_4270.jpg,8,
data/raw/img_4144.jpg,3,
data/raw/img_4619.jpg,2,
data/raw/img_4405.jpg,2,
data/raw/img_4693.jpg,5,
data/raw/img_404.jpg,8,8.0
data/raw/img_4803.jpg,1,
data/raw/img_4433.jpg,1,
data/raw/img_4985.jpg,8,
data/raw/img_104.jpg,6,6.0
data/raw/img_4109.jpg,3,5.0
data/raw/img_4955.jpg,1,
data/raw/img_4188.jpg,1,
data/raw/img_4448.jpg,4,
data/raw/img_4431.jpg,1,
data/raw/img_62.jpg,3,3.0
data/raw/img_281.jpg,0,0.0
data/raw/img_4278.jpg,4,
data/raw/img_4893.jpg,5,
data/raw/img_238.jpg,8,8.0
data/raw/img_223.jpg,0,0.0
data/raw/img_145.jpg,7,7.0
data/raw/img_4898.jpg,8,
data/raw/img_373.jpg,5,5.0
data/raw/img_4728.jpg,1,
data/raw/img_118.jpg,1,1.0
data/raw/img_4666.jpg,1,
data/raw/img_250.jpg,1,1.0
data/raw/img_4944.jpg,0,
data/raw/img_4522.jpg,4,
data/raw/img_9.jpg,0,0.0
data/raw/img_449.jpg,0,0.0
data/raw/img_4382.jpg,2,
data/raw/img_4208.jpg,5,
data/raw/img_255.jpg,4,4.0
data/raw/img_4093.jpg,6,
data/raw/img_389.jpg,3,3.0
data/raw/img_4587.jpg,2,
data/raw/img_4700.jpg,3,
data/raw/img_4057.jpg,6,
data/raw/img_4787.jpg,5,
data/raw/img_4339.jpg,7,
data/raw/img_460.jpg,7,7.0
data/raw/img_4223.jpg,1,
data/raw/img_4881.jpg,8,
data/raw/img_144.jpg,6,6.0
data/raw/img_4001.jpg,3,
data/raw/img_4598.jpg,9,
data/raw/img_4239.jpg,6,
data/raw/img_4884.jpg,6,
data/raw/img_4231.jpg,2,
data/raw/img_4039.jpg,4,
data/raw/img_177.jpg,5,5.0
data/raw/img_4946.jpg,1,
data/raw/img_4197.jpg,7,
data/raw/img_4440.jpg,1,
data/raw/img_4549.jpg,5,
data/raw/img_4422.jpg,3,
data/raw/img_4398.jpg,3,
data/raw/img_4992.jpg,6,
data/raw/img_7.jpg,4,4.0
data/raw/img_4362.jpg,5,1.0
data/raw/img_4167.jpg,6,
data/raw/img_4660.jpg,6,
data/raw/img_357.jpg,4,4.0
data/raw/img_4283.jpg,4,
data/raw/img_4235.jpg,2,
data/raw/img_329.jpg,0,0.0
data/raw/img_4555.jpg,8,
data/raw/img_4648.jpg,6,
data/raw/img_4617.jpg,2,
data/raw/img_258.jpg,6,6.0
data/raw/img_4675.jpg,0,
data/raw/img_372.jpg,7,7.0
data/raw/img_4603.jpg,0,
data/raw/img_4425.jpg,1,
data/raw/img_142.jpg,1,1.0
data/raw/img_4025.jpg,8,
data/raw/img_4638.jpg,7,
data/raw/img_4507.jpg,6,
data/raw/img_4621.jpg,2,
data/raw/img_4923.jpg,8,
data/raw/img_440.jpg,4,4.0
data/raw/img_4031.jpg,3,1.0
data/raw/img_4701.jpg,9,
data/raw/img_226.jpg,5,5.0
data/raw/img_4536.jpg,7,
data/raw/img_228.jpg,4,4.0
data/raw/img_4779.jpg,1,
data/raw/img_4949.jpg,2,
data/raw/img_212.jpg,1,1.0
data/raw/img_79.jpg,5,5.0
data/raw/img_148.jpg,3,3.0
data/raw/img_4314.jpg,0,3.0
data/raw/img_4403.jpg,6,
data/raw/img_4458.jpg,2,
data/raw/img_4171.jpg,2,
data/raw/img_4655.jpg,2,
data/raw/img_4055.jpg,9,
data/raw/img_4407.jpg,0,
data/raw/img_133.jpg,2,2.0
data/raw/img_4608.jpg,5,
data/raw/img_4323.jpg,6,
data/raw/img_408.jpg,5,5.0
data/raw/img_368.jpg,7,7.0
data/raw/img_4007.jpg,2,
data/raw/img_4681.jpg,5,
data/raw/img_4004.jpg,2,
data/raw/img_4988.jpg,4,1.0
data/raw/img_347.jpg,1,1.0
data/raw/img_386.jpg,7,7.0
data/raw/img_0.jpg,4,4.0
data/raw/img_360.jpg,1,1.0
data/raw/img_4394.jpg,7,
data/raw/img_4328.jpg,6,
data/raw/img_4915.jpg,1,
data/raw/img_475.jpg,7,7.0
data/raw/img_4780.jpg,7,
data/raw/img_57.jpg,3,3.0
data/raw/img_4137.jpg,2,
data/raw/img_4830.jpg,3,
data/raw/img_4553.jpg,7,
data/raw/img_4870.jpg,7,
data/raw/img_172.jpg,3,3.0
data/raw/img_450.jpg,1,1.0
data/raw/img_125.jpg,1,1.0
data/raw/img_4679.jpg,5,
data/raw/img_4030.jpg,5,
data/raw/img_4357.jpg,4,
data/raw/img_4213.jpg,4,
data/raw/img_90.jpg,3,3.0
data/raw/img_4950.jpg,5,
data/raw/img_181.jpg,6,6.0
data/raw/img_4375.jpg,3,
data/raw/img_4530.jpg,6,
data/raw/img_4286.jpg,2,
data/raw/img_414.jpg,5,5.0
data/raw/img_251.jpg,5,5.0
data/raw/img_69.jpg,3,3.0
data/raw/img_4303.jpg,3,
data/raw/img_131.jpg,0,0.0
data/raw/img_300.jpg,2,2.0
data/raw/img_4929.jpg,8,
data/raw/img_326.jpg,5,5.0
data/raw/img_4964.jpg,9,
data/raw/img_4613.jpg,1,
data/raw/img_499.jpg,3,3.0
data/raw/img_4877.jpg,1,
data/raw/img_4332.jpg,2,
data/raw/img_364.jpg,7,7.0
data/raw/img_495.jpg,1,1.0
data/raw/img_4894.jpg,3,
data/raw/img_338.jpg,6,6.0
data/raw/img_421.jpg,5,5.0
data/raw/img_164.jpg,7,7.0
data/raw/img_28.jpg,4,4.0
data/raw/img_4016.jpg,1,
data/raw/img_193.jpg,1,1.0
data/raw/img_4827.jpg,5,
data/raw/img_4861.jpg,1,
data/raw/img_4445.jpg,4,
data/raw/img_4860.jpg,1,
data/raw/img_169.jpg,5,5.0
data/raw/img_167.jpg,9,9.0
data/raw/img_4152.jpg,0,
data/raw/img_173.jpg,7,7.0
data/raw/img_4018.jpg,8,
data/raw/img_4713.jpg,9,
data/raw/img_4900.jpg,3,
data/raw/img_4412.jpg,9,
data/raw/img_491.jpg,1,1.0
data/raw/img_4453.jpg,5,
data/raw/img_73.jpg,1,1.0
data/raw/img_4752.jpg,4,
data/raw/img_4087.jpg,6,
data/raw/img_4250.jpg,7,4.0
data/raw/img_4157.jpg,1,
data/raw/img_4342.jpg,5,
data/raw/img_234.jpg,1,1.0
data/raw/img_4232.jpg,5,
data/raw/img_214.jpg,3,3.0
data/raw/img_162.jpg,7,7.0
data/raw/img_132.jpg,4,4.0
data/raw/img_4811.jpg,8,
data/raw/img_222.jpg,2,2.0
data/raw/img_4727.jpg,0,
data/raw/img_4434.jpg,1,
data/raw/img_185.jpg,8,8.0
data/raw/img_41.jpg,1,1.0
data/raw/img_4192.jpg,8,
data/raw/img_108.jpg,5,5.0
data/raw/img_38.jpg,5,5.0
data/raw/img_4068.jpg,2,
data/raw/img_4494.jpg,1,
data/raw/img_4842.jpg,1,
data/raw/img_4941.jpg,7,
data/raw/img_483.jpg,8,8.0
data/raw/img_468.jpg,8,8.0
data/raw/img_4390.jpg,2,
data/raw/img_4447.jpg,1,
data/raw/img_24.jpg,4,4.0
data/raw/img_4509.jpg,2,
data/raw/img_4692.jpg,6,
data/raw/img_68.jpg,1,1.0
data/raw/img_4384.jpg,5,
data/raw/img_4854.jpg,4,
data/raw/img_366.jpg,8,8.0
data/raw/img_4005.jpg,2,
data/raw/img_4350.jpg,5,
data/raw/img_4815.jpg,1,
data/raw/img_383.jpg,5,5.0
data/raw/img_4234.jpg,2,3.0
data/raw/img_4217.jpg,2,
data/raw/img_4835.jpg,1,
data/raw/img_454.jpg,1,1.0
data/raw/img_264.jpg,4,4.0
data/raw/img_75.jpg,9,9.0
data/raw/img_4414.jpg,3,
data/raw/img_232.jpg,6,6.0
data/raw/img_444.jpg,6,6.0
data/raw/img_395.jpg,9,9.0
data/raw/img_4111.jpg,6,
data/raw/img_176.jpg,8,8.0
data/raw/img_18.jpg,8,8.0
data/raw/img_4810.jpg,1,
data/raw/img_4721.jpg,7,
data/raw/img_341.jpg,1,1.0
data/raw/img_4847.jpg,3,
data/raw/img_4379.jpg,3,
data/raw/img_4095.jpg,0,
data/raw/img_61.jpg,7,7.0
data/raw/img_4760.jpg,4,
data/raw/img_272.jpg,3,3.0
data/raw/img_4708.jpg,5,
data/raw/img_4372.jpg,5,
data/raw/img_4620.jpg,0,
data/raw/img_4906.jpg,2,
data/raw/img_278.jpg,1,1.0
data/raw/img_36.jpg,1,1.0
data/raw/img_4162.jpg,3,
data/raw/img_4851.jpg,7,
data/raw/img_4589.jpg,2,
data/raw/img_4477.jpg,3,
data/raw/img_4238.jpg,4,
data/raw/img_191.jpg,1,1.0
data/raw/img_4419.jpg,5,
data/raw/img_456.jpg,1,1.0
data/raw/img_4175.jpg,5,
data/raw/img_4260.jpg,2,
data/raw/img_4852.jpg,1,
data/raw/img_4228.jpg,7,
data/raw/img_412.jpg,6,6.0
data/raw/img_4325.jpg,3,
data/raw/img_4116.jpg,3,
data/raw/img_114.jpg,7,7.0
data/raw/img_417.jpg,7,7.0
data/raw/img_4928.jpg,9,
data/raw/img_4469.jpg,4,
data/raw/img_4104.jpg,6,
data/raw/img_4934.jpg,1,
data/raw/img_89.jpg,8,8.0
data/raw/img_4348.jpg,9,
data/raw/img_4645.jpg,5,
data/raw/img_4933.jpg,6,
data/raw/img_4253.jpg,5,
data/raw/img_498.jpg,5,5.0
data/raw/img_11.jpg,8,8.0
data/raw/img_396.jpg,2,2.0
data/raw/img_284.jpg,7,7.0
data/raw/img_4190.jpg,9,
data/raw/img_4730.jpg,6,
data/raw/img_4903.jpg,3,
data/raw/img_4189.jpg,9,
data/raw/img_4351.jpg,9,
data/raw/img_159.jpg,9,9.0
data/raw/img_4395.jpg,0,
data/raw/img_4689.jpg,7,
data/raw/img_257.jpg,0,0.0
data/raw/img_335.jpg,0,0.0
data/raw/img_4907.jpg,0,
data/raw/img_4539.jpg,2,
data/raw/img_4015.jpg,0,
data/raw/img_4515.jpg,7,2.0
data/raw/img_4268.jpg,3,5.0
data/raw/img_4816.jpg,9,
data/raw/img_4261.jpg,4,4.0
data/raw/img_4602.jpg,1,
data/raw/img_4021.jpg,4,
data/raw/img_22.jpg,4,4.0
data/raw/img_356.jpg,7,7.0
data/raw/img_4771.jpg,2,
data/raw/img_340.jpg,7,7.0
data/raw/img_431.jpg,3,3.0
data/raw/img_473.jpg,8,8.0
data/raw/img_217.jpg,0,0.0
data/raw/img_4411.jpg,4,
data/raw/img_4704.jpg,7,
data/raw/img_4511.jpg,1,
data/raw/img_4958.jpg,2,
data/raw/img_93.jpg,4,4.0
data/raw/img_4508.jpg,3,
data/raw/img_4570.jpg,2,
data/raw/img_4196.jpg,7,
data/raw/img_4496.jpg,1,
data/raw/img_153.jpg,1,1.0
data/raw/img_4799.jpg,5,
data/raw/img_4997.jpg,8,1.0
data/raw/img_4289.jpg,3,
data/raw/img_4080.jpg,4,
data/raw/img_4203.jpg,6,
data/raw/img_4758.jpg,9,3.0
data/raw/img_487.jpg,2,2.0
data/raw/img_4059.jpg,0,5.0
data/raw/img_4301.jpg,1,
data/raw/img_4012.jpg,9,
data/raw/img_4133.jpg,0,
data/raw/img_4610.jpg,1,
data/raw/img_4971.jpg,5,
data/raw/img_4290.jpg,9,
data/raw/img_116.jpg,7,7.0
data/raw/img_4240.jpg,1,2.0
data/raw/img_4581.jpg,3,
data/raw/img_4330.jpg,3,
data/raw/img_119.jpg,6,6.0
data/raw/img_4156.jpg,9,
data/raw/img_4135.jpg,2,
data/raw/img_369.jpg,8,8.0
data/raw/img_268.jpg,2,2.0
data/raw/img_4155.jpg,1,
data/raw/img_4435.jpg,3,
data/raw/img_4322.jpg,2,
data/raw/img_4366.jpg,1,4.0
data/raw/img_46.jpg,9,9.0
data/raw/img_4790.jpg,4,
data/raw/img_4491.jpg,3,
data/raw/img_4376.jpg,5,
data/raw/img_4273.jpg,6,
data/raw/img_4999.jpg,1,
data/raw/img_4.jpg,1,1.0
data/raw/img_4503.jpg,2,
data/raw/img_4801.jpg,4,
data/raw/img_263.jpg,5,5.0
data/raw/img_4833.jpg,8,
data/raw/img_4942.jpg,7,
data/raw/img_443.jpg,1,1.0
data/raw/img_4502.jpg,3,
data/raw/img_4577.jpg,0,
data/raw/img_4337.jpg,0,
data/raw/img_4839.jpg,3,
data/raw/img_304.jpg,6,6.0
data/raw/img_4674.jpg,5,
data/raw/img_313.jpg,6,6.0
data/raw/img_149.jpg,2,2.0
data/raw/img_4074.jpg,2,
data/raw/img_50.jpg,2,2.0
data/raw/img_4914.jpg,1,
data/raw/img_4226.jpg,3,
data/raw/img_4333.jpg,1,
data/raw/img_4615.jpg,2,
data/raw/img_470.jpg,5,5.0
data/raw/img_4471.jpg,2,
data/raw/img_4153.jpg,8,
data/raw/img_399.jpg,5,5.0
data/raw/img_4011.jpg,6,
data/raw/img_320.jpg,1,1.0
data/raw/img_19.jpg,1,1.0
data/raw/img_4184.jpg,8,
data/raw/img_35.jpg,1,1.0
data/raw/img_4402.jpg,7,
data/raw/img_4327.jpg,2,
data/raw/img_4844.jpg,6,
data/raw/img_407.jpg,3,3.0
data/raw/img_4420.jpg,7,
data/raw/img_4037.jpg,1,
data/raw/img_4258.jpg,4,
data/raw/img_4562.jpg,7,
data/raw/img_245.jpg,7,7.0
data/raw/img_4627.jpg,3,
data/raw/img_4284.jpg,8,
data/raw/img_489.jpg,3,3.0
data/raw/img_154.jpg,4,4.0
data/raw/img_4461.jpg,4,
data/raw/img_4353.jpg,6,
data/raw/img_4125.jpg,0,
data/raw/img_4185.jpg,1,
data/raw/img_4069.jpg,1,
data/raw/img_4926.jpg,6,
data/raw/img_17.jpg,0,0.0
data/raw/img_127.jpg,4,4.0
data/raw/img_4427.jpg,4,
data/raw/img_4480.jpg,4,
data/raw/img_4969.jpg,2,
data/raw/img_190.jpg,1,1.0
data/raw/img_4639.jpg,2,
data/raw/img_4492.jpg,2,
data/raw/img_4963.jpg,1,
data/raw/img_4751.jpg,3,
data/raw/img_4106.jpg,1,
data/raw/img_180.jpg,4,4.0
data/raw/img_301.jpg,9,9.0
data/raw/img_496.jpg,1,1.0
data/raw/img_4814.jpg,0,
data/raw/img_4755.jpg,2,
data/raw/img_4737.jpg,0,
data/raw/img_4017.jpg,1,
data/raw/img_4569.jpg,2,
data/raw/img_476.jpg,7,7.0
data/raw/img_157.jpg,1,1.0
data/raw/img_4695.jpg,5,
data/raw/img_16.jpg,7,7.0
data/raw/img_4572.jpg,7,
data/raw/img_4046.jpg,3,3.0
data/raw/img_4158.jpg,7,
data/raw/img_4726.jpg,0,
data/raw/img_4519.jpg,1,
data/raw/img_4818.jpg,5,
data/raw/img_4459.jpg,6,
data/raw/img_4909.jpg,4,
data/raw/img_283.jpg,5,5.0
data/raw/img_4297.jpg,4,
data/raw/img_225.jpg,1,1.0
data/raw/img_26.jpg,3,3.0
data/raw/img_437.jpg,3,3.0
data/raw/img_4957.jpg,1,
data/raw/img_229.jpg,6,6.0
data/raw/img_37.jpg,0,0.0
data/raw/img_4249.jpg,2,
data/raw/img_4545.jpg,9,
data/raw/img_469.jpg,3,3.0
data/raw/img_4778.jpg,6,
data/raw/img_4972.jpg,1,5.0
data/raw/img_4187.jpg,3,
data/raw/img_4878.jpg,1,3.0
data/raw/img_4139.jpg,9,
data/raw/img_4916.jpg,1,
data/raw/img_4718.jpg,1,
data/raw/img_4658.jpg,4,
data/raw/img_4750.jpg,8,
data/raw/img_4939.jpg,1,
data/raw/img_4300.jpg,0,
data/raw/img_160.jpg,2,2.0
data/raw/img_4456.jpg,7,2.0
data/raw/img_4686.jpg,3,
data/raw/img_4321.jpg,7,
data/raw/img_4770.jpg,1,
data/raw/img_4377.jpg,2,
data/raw/img_4413.jpg,8,
data/raw/img_152.jpg,0,0.0
data/raw/img_4873.jpg,2,
data/raw/img_4009.jpg,5,
data/raw/img_4635.jpg,5,
data/raw/img_4821.jpg,9,
data/raw/img_103.jpg,1,1.0
data/raw/img_4086.jpg,5,
data/raw/img_4828.jpg,7,
data/raw/img_4643.jpg,9,
data/raw/img_53.jpg,3,3.0
data/raw/img_151.jpg,3,3.0
data/raw/img_403.jpg,1,1.0
data/raw/img_4954.jpg,6,
data/raw/img_207.jpg,3,3.0
data/raw/img_4917.jpg,8,
data/raw/img_4622.jpg,1,
data/raw/img_8.jpg,3,3.0
data/raw/img_4514.jpg,2,
data/raw/img_4843.jpg,1,
data/raw/img_4560.jpg,1,
data/raw/img_452.jpg,3,3.0
data/raw/img_253.jpg,3,3.0
data/raw/img_4396.jpg,5,
data/raw/img_4808.jpg,1,
data/raw/img_4380.jpg,8,
data/raw/img_4927.jpg,8,
data/raw/img_4123.jpg,4,
data/raw/img_345.jpg,9,9.0
data/raw/img_4786.jpg,6,
data/raw/img_262.jpg,5,5.0
data/raw/img_150.jpg,4,4.0
data/raw/img_472.jpg,2,2.0
data/raw/img_4140.jpg,1,8.0
data/raw/img_4984.jpg,5,
data/raw/img_4910.jpg,0,
data/raw/img_4050.jpg,1,
data/raw/img_4428.jpg,8,
data/raw/img_488.jpg,2,2.0
data/raw/img_4856.jpg,4,
data/raw/img_4671.jpg,4,
data/raw/img_146.jpg,1,1.0
data/raw/img_402.jpg,5,5.0
data/raw/img_4454.jpg,0,1.0
data/raw/img_4905.jpg,3,
data/raw/img_4159.jpg,2,
data/raw/img_463.jpg,3,3.0
data/raw/img_186.jpg,9,9.0
data/raw/img_4647.jpg,9,
data/raw/img_4724.jpg,4,
data/raw/img_4108.jpg,1,
data/raw/img_143.jpg,2,2.0
data/raw/img_4251.jpg,2,
data/raw/img_4481.jpg,0,
data/raw/img_197.jpg,9,9.0
data/raw/img_4383.jpg,8,
data/raw/img_279.jpg,6,6.0
data/raw/img_293.jpg,8,8.0
data/raw/img_4864.jpg,2,
data/raw/img_400.jpg,1,1.0
data/raw/img_122.jpg,8,8.0
data/raw/img_4707.jpg,4,
data/raw/img_202.jpg,1,1.0
data/raw/img_4335.jpg,1,
data/raw/img_246.jpg,0,0.0
data/raw/img_4922.jpg,1,
data/raw/img_4908.jpg,8,
data/raw/img_4653.jpg,3,
data/raw/img_384.jpg,8,8.0
data/raw/img_4822.jpg,1,
data/raw/img_4354.jpg,2,
data/raw/img_219.jpg,1,1.0
data/raw/img_4141.jpg,3,
data/raw/img_1.jpg,7,7.0
data/raw/img_112.jpg,5,5.0
data/raw/img_4198.jpg,1,
data/raw/img_4931.jpg,2,
data/raw/img_4451.jpg,5,
data/raw/img_4817.jpg,6,
data/raw/img_4791.jpg,2,
data/raw/img_4853.jpg,1,
data/raw/img_441.jpg,1,1.0
data/raw/img_4636.jpg,0,
data/raw/img_4756.jpg,1,
data/raw/img_4163.jpg,9,
data/raw/img_4872.jpg,2,
data/raw/img_4757.jpg,6,
data/raw/img_4831.jpg,4,
data/raw/img_317.jpg,1,1.0
data/raw/img_4148.jpg,2,
data/raw/img_4209.jpg,4,
data/raw/img_4782.jpg,3,
data/raw/img_4472.jpg,1,
data/raw/img_4127.jpg,4,
data/raw/img_4132.jpg,5,
data/raw/img_4806.jpg,3,
data/raw/img_4748.jpg,0,
data/raw/img_4961.jpg,5,
data/raw/img_4754.jpg,2,
data/raw/img_4883.jpg,4,
data/raw/img_4295.jpg,5,5.0
data/raw/img_4145.jpg,8,
data/raw/img_4512.jpg,7,
data/raw/img_4056.jpg,2,
data/raw/img_4181.jpg,6,
data/raw/img_4077.jpg,3,
data/raw/img_4609.jpg,5,
data/raw/img_4766.jpg,2,
data/raw/img_4683.jpg,5,
data/raw/img_4024.jpg,5,
data/raw/img_4559.jpg,7,
data/raw/img_4040.jpg,5,
data/raw/img_4694.jpg,1,
data/raw/img_4248.jpg,3,
data/raw/img_4886.jpg,0,
data/raw/img_484.jpg,2,2.0
data/raw/img_95.jpg,3,3.0
data/raw/img_4520.jpg,1,
data/raw/img_4063.jpg,1,
data/raw/img_4764.jpg,4,
data/raw/img_4242.jpg,7,
data/raw/img_4363.jpg,6,
data/raw/img_4391.jpg,7,
data/raw/img_4538.jpg,1,
data/raw/img_206.jpg,7,7.0
data/raw/img_392.jpg,3,3.0
data/raw/img_4294.jpg,0,
data/raw/img_4370.jpg,2,3.0
data/raw/img_397.jpg,3,3.0
data/raw/img_4266.jpg,7,
data/raw/img_4876.jpg,2,
data/raw/img_4741.jpg,6,
data/raw/img_4528.jpg,5,
data/raw/img_4142.jpg,5,
data/raw/img_4112.jpg,4,
data/raw/img_4460.jpg,3,
data/raw/img_4225.jpg,3,9.0
data/raw/img_4183.jpg,5,
data/raw/img_98.jpg,0,0.0
data/raw/img_4304.jpg,1,
data/raw/img_406.jpg,3,3.0
data/raw/img_4002.jpg,3,
data/raw/img_4571.jpg,4,
data/raw/img_4556.jpg,2,
data/raw/img_4429.jpg,5,
data/raw/img_4279.jpg,7,
data/raw/img_200.jpg,7,7.0
data/raw/img_134.jpg,1,1.0
data/raw/img_4551.jpg,1,
data/raw/img_40.jpg,5,5.0
data/raw/img_4517.jpg,3,
data/raw/img_230.jpg,4,4.0
data/raw/img_378.jpg,7,7.0
data/raw/img_288.jpg,0,0.0
data/raw/img_418.jpg,3,3.0
data/raw/img_391.jpg,1,1.0
data/raw/img_4092.jpg,5,
data/raw/img_4662.jpg,3,
data/raw/img_4586.jpg,7,
data/raw/img_4147.jpg,8,
data/raw/img_4652.jpg,0,
data/raw/img_4867.jpg,2,
data/raw/img_4020.jpg,4,
data/raw/img_64.jpg,2,2.0
data/raw/img_14.jpg,1,1.0
data/raw/img_4680.jpg,3,
data/raw/img_4564.jpg,2,
data/raw/img_492.jpg,8,8.0
data/raw/img_379.jpg,3,3.0
data/raw/img_187.jpg,1,1.0
data/raw/img_4263.jpg,2,
data/raw/img_216.jpg,2,2.0
data/raw/img_4291.jpg,2,
data/raw/img_4576.jpg,0,
data/raw/img_4378.jpg,3,2.0
data/raw/img_337.jpg,6,6.0
data/raw/img_4219.jpg,4,
data/raw/img_295.jpg,5,5.0
data/raw/img_4516.jpg,2,
data/raw/img_4775.jpg,3,
data/raw/img_455.jpg,3,3.0
data/raw/img_4996.jpg,4,
data/raw/img_4315.jpg,1,
data/raw/img_269.jpg,2,2.0
data/raw/img_4495.jpg,5,
data/raw/img_201.jpg,4,4.0
data/raw/img_161.jpg,2,2.0
data/raw/img_4229.jpg,3,
data/raw/img_401.jpg,1,1.0
data/raw/img_4202.jpg,1,
data/raw/img_4629.jpg,3,
data/raw/img_4065.jpg,8,
data/raw/img_4913.jpg,3,
data/raw/img_4521.jpg,4,
data/raw/img_4525.jpg,8,
data/raw/img_4911.jpg,7,
data/raw/img_4604.jpg,1,2.0
data/raw/img_205.jpg,2,2.0
data/raw/img_34.jpg,0,0.0
data/raw/img_4275.jpg,3,
data/raw/img_4008.jpg,0,3.0
data/raw/img_4975.jpg,5,
data/raw/img_4890.jpg,9,
data/raw/img_91.jpg,0,0.0
data/raw/img_4863.jpg,7,
data/raw/img_4397.jpg,7,
data/raw/img_4064.jpg,9,
data/raw/img_4869.jpg,3,
data/raw/img_4276.jpg,1,
data/raw/img_241.jpg,2,2.0
data/raw/img_13.jpg,3,3.0
data/raw/img_315.jpg,4,4.0
data/raw/img_4100.jpg,3,
data/raw/img_387.jpg,8,8.0
data/raw/img_4797.jpg,2,
data/raw/img_166.jpg,3,3.0
data/raw/img_4340.jpg,3,
data/raw/img_20.jpg,5,5.0
data/raw/img_4146.jpg,5,
data/raw/img_4654.jpg,1,
data/raw/img_4331.jpg,7,
data/raw/img_4767.jpg,7,2.0
data/raw/img_4062.jpg,5,
data/raw/img_4960.jpg,1,
data/raw/img_4186.jpg,7,
data/raw/img_4457.jpg,3,
data/raw/img_189.jpg,1,1.0
data/raw/img_4475.jpg,2,
data/raw/img_4199.jpg,2,
data/raw/img_4010.jpg,2,
data/raw/img_4582.jpg,5,
data/raw/img_474.jpg,1,1.0
data/raw/img_4356.jpg,4,
data/raw/img_4247.jpg,7,
data/raw/img_252.jpg,1,1.0
data/raw/img_21.jpg,6,6.0
data/raw/img_4837.jpg,9,
data/raw/img_459.jpg,1,1.0
data/raw/img_4684.jpg,3,
data/raw/img_276.jpg,3,3.0
data/raw/img_4455.jpg,1,
data/raw/img_4715.jpg,0,
data/raw/img_385.jpg,5,5.0
data/raw/img_4305.jpg,6,
data/raw/img_4937.jpg,3,
data/raw/img_343.jpg,3,3.0
data/raw/img_4269.jpg,3,
data/raw/img_4832.jpg,2,
data/raw/img_130.jpg,3,3.0
data/raw/img_4371.jpg,8,
data/raw/img_4623.jpg,9,
data/raw/img_4896.jpg,2,
data/raw/img_87.jpg,0,0.0
data/raw/img_4982.jpg,2,
data/raw/img_330.jpg,2,2.0
data/raw/img_4738.jpg,4,
data/raw/img_466.jpg,1,1.0
data/raw/img_121.jpg,8,8.0
data/raw/img_4544.jpg,1,
data/raw/img_4595.jpg,5,
data/raw/img_4630.jpg,5,
data/raw/img_4794.jpg,6,
data/raw/img_4360.jpg,8,
data/raw/img_4959.jpg,0,
data/raw/img_4626.jpg,2,
